epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
24,2020-06-11,36,MA,Água Doce do Maranhão,2100154,city,81,644.34015,14,1,0,0.0123,12571,False,False
24,2020-06-11,55,MA,Alcântara,2100204,city,23,104.08653,0,3,-1,0.1304,22097,False,False
24,2020-06-11,42,MA,Aldeias Altas,2100303,city,63,237.44912,0,0,0,0.0,26532,False,False
24,2020-06-11,61,MA,Altamira do Maranhão,2100402,city,2,24.6063,0,1,0,0.5,8128,False,False
24,2020-06-11,45,MA,Alto Alegre do Maranhão,2100436,city,225,831.70074,29,7,0,0.0311,27053,False,False
24,2020-06-11,49,MA,Alto Alegre do Pindaré,2100477,city,80,250.63442,3,0,0,0.0,31919,False,False
24,2020-06-11,29,MA,Alto Parnaíba,2100501,city,45,402.14477,4,0,0,0.0,11190,False,False
24,2020-06-11,38,MA,Amapá do Maranhão,2100550,city,3,43.09107,0,0,0,0.0,6962,False,False
24,2020-06-11,45,MA,Amarante do Maranhão,2100600,city,344,830.216,23,1,0,0.0029,41435,False,False
24,2020-06-11,54,MA,Anajatuba,2100709,city,91,339.51423,7,4,0,0.044,26803,False,False
24,2020-06-11,40,MA,Anapurus,2100808,city,365,2320.11187,0,2,0,0.0055,15732,False,False
24,2020-06-11,42,MA,Apicum-Açu,2100832,city,186,1078.94889,0,1,0,0.0054,17239,False,False
24,2020-06-11,44,MA,Araguanã,2100873,city,283,1834.56502,9,1,0,0.0035,15426,False,False
24,2020-06-11,35,MA,Araioses,2100907,city,220,473.72954,20,2,0,0.0091,46440,False,False
24,2020-06-11,36,MA,Arame,2100956,city,128,391.42534,0,1,0,0.0078,32701,False,False
24,2020-06-11,55,MA,Arari,2101004,city,138,462.34254,1,2,0,0.0145,29848,False,False
24,2020-06-11,43,MA,Axixá,2101103,city,41,338.00495,1,1,0,0.0244,12130,False,False
24,2020-06-11,57,MA,Bacabal,2101202,city,1134,1080.52483,32,12,1,0.0106,104949,False,False
24,2020-06-11,57,MA,Bacabeira,2101251,city,113,662.5623,0,2,1,0.0177,17055,False,False
24,2020-06-11,31,MA,Bacuri,2101301,city,148,796.4697,0,1,0,0.0068,18582,False,False
24,2020-06-11,29,MA,Bacurituba,2101350,city,13,230.3331,0,0,0,0.0,5644,False,False
24,2020-06-11,53,MA,Balsas,2101400,city,379,399.42247,19,2,0,0.0053,94887,False,False
24,2020-06-11,35,MA,Barão de Grajaú,2101509,city,14,74.38895,0,0,0,0.0,18820,False,False
24,2020-06-11,39,MA,Barra do Corda,2101608,city,931,1055.41196,30,13,0,0.014,88212,False,False
24,2020-06-11,56,MA,Barreirinhas,2101707,city,203,324.65455,1,11,0,0.0542,62528,False,False
24,2020-06-11,35,MA,Belágua,2101731,city,162,2168.96506,0,0,0,0.0,7469,False,False
24,2020-06-11,43,MA,Bela Vista do Maranhão,2101772,city,78,695.86939,0,1,0,0.0128,11209,False,False
24,2020-06-11,21,MA,Benedito Leite,2101806,city,10,177.55682,0,0,0,0.0,5632,False,False
24,2020-06-11,43,MA,Bequimão,2101905,city,139,653.19549,0,7,0,0.0504,21280,False,False
24,2020-06-11,29,MA,Bernardo do Mearim,2101939,city,37,612.27867,0,1,0,0.027,6043,False,False
24,2020-06-11,35,MA,Boa Vista do Gurupi,2101970,city,10,107.6774,0,2,0,0.2,9287,False,False
24,2020-06-11,46,MA,Bom Jardim,2102002,city,190,456.40163,0,2,0,0.0105,41630,False,False
24,2020-06-11,37,MA,Bom Jesus das Selvas,2102036,city,317,931.58575,36,0,0,0.0,34028,False,False
24,2020-06-11,42,MA,Bom Lugar,2102077,city,32,196.39131,5,0,0,0.0,16294,False,False
24,2020-06-11,47,MA,Brejo,2102101,city,178,489.0513,37,7,0,0.0393,36397,False,False
24,2020-06-11,25,MA,Brejo de Areia,2102150,city,19,206.79147,0,0,0,0.0,9188,False,False
24,2020-06-11,40,MA,Buriti,2102200,city,167,582.32792,11,0,0,0.0,28678,False,False
24,2020-06-11,34,MA,Buriti Bravo,2102309,city,8,33.49523,1,0,0,0.0,23884,False,False
24,2020-06-11,47,MA,Buriticupu,2102325,city,753,1040.65895,15,3,0,0.004,72358,False,False
24,2020-06-11,41,MA,Buritirana,2102358,city,151,978.61309,0,3,0,0.0199,15430,False,False
24,2020-06-11,63,MA,Cachoeira Grande,2102374,city,34,360.5132,0,2,0,0.0588,9431,False,False
24,2020-06-11,67,MA,Cajapió,2102408,city,4,35.78778,0,1,0,0.25,11177,False,False
24,2020-06-11,40,MA,Cajari,2102507,city,112,577.9452,0,1,0,0.0089,19379,False,False
24,2020-06-11,30,MA,Campestre do Maranhão,2102556,city,119,827.88368,3,1,0,0.0084,14374,False,False
24,2020-06-11,39,MA,Cândido Mendes,2102606,city,22,109.02964,0,3,0,0.1364,20178,False,False
24,2020-06-11,63,MA,Cantanhede,2102705,city,191,868.37918,6,1,0,0.0052,21995,False,False
24,2020-06-11,35,MA,Capinzal do Norte,2102754,city,158,1445.03384,17,0,0,0.0,10934,False,False
24,2020-06-11,27,MA,Carolina,2102804,city,80,328.92032,25,0,0,0.0,24322,False,False
24,2020-06-11,39,MA,Carutapera,2102903,city,149,625.86634,0,12,0,0.0805,23807,False,False
24,2020-06-11,61,MA,Caxias,2103000,city,458,277.77778,11,20,2,0.0437,164880,False,False
24,2020-06-11,33,MA,Cedral,2103109,city,32,299.76581,0,0,0,0.0,10675,False,False
24,2020-06-11,30,MA,Central do Maranhão,2103125,city,7,80.71025,0,2,1,0.2857,8673,False,False
24,2020-06-11,35,MA,Centro do Guilherme,2103158,city,20,148.61049,0,0,0,0.0,13458,False,False
24,2020-06-11,47,MA,Centro Novo do Maranhão,2103174,city,159,735.36213,11,2,-1,0.0126,21622,False,False
24,2020-06-11,63,MA,Chapadinha,2103208,city,1404,1762.15877,0,9,-1,0.0064,79675,False,False
24,2020-06-11,33,MA,Cidelândia,2103257,city,100,680.41097,12,0,0,0.0,14697,False,False
24,2020-06-11,50,MA,Codó,2103307,city,1169,951.49724,0,5,0,0.0043,122859,False,False
24,2020-06-11,45,MA,Coelho Neto,2103406,city,620,1254.17215,31,7,1,0.0113,49435,False,False
24,2020-06-11,65,MA,Colinas,2103505,city,190,461.41143,9,4,0,0.0211,41178,False,False
24,2020-06-11,46,MA,Conceição do Lago-Açu,2103554,city,110,677.46505,1,2,0,0.0182,16237,False,False
24,2020-06-11,41,MA,Coroatá,2103604,city,183,280.26219,1,1,0,0.0055,65296,False,False
24,2020-06-11,55,MA,Cururupu,2103703,city,182,556.66004,0,3,-1,0.0165,32695,False,False
24,2020-06-11,58,MA,Davinópolis,2103752,city,114,883.17323,0,4,0,0.0351,12908,False,False
24,2020-06-11,49,MA,Dom Pedro,2103802,city,41,175.58887,0,0,0,0.0,23350,False,False
24,2020-06-11,42,MA,Duque Bacelar,2103901,city,88,775.39871,2,1,0,0.0114,11349,False,False
24,2020-06-11,43,MA,Esperantinópolis,2104008,city,346,2006.84415,21,6,0,0.0173,17241,False,False
24,2020-06-11,47,MA,Estreito,2104057,city,352,839.17418,20,2,1,0.0057,41946,False,False
24,2020-06-11,29,MA,Feira Nova do Maranhão,2104073,city,12,141.11007,0,1,0,0.0833,8504,False,False
24,2020-06-11,36,MA,Fernando Falcão,2104081,city,82,791.50579,4,0,0,0.0,10360,False,False
24,2020-06-11,30,MA,Formosa da Serra Negra,2104099,city,43,225.26062,0,1,0,0.0233,19089,False,False
24,2020-06-11,39,MA,Fortaleza dos Nogueiras,2104107,city,28,221.67683,0,0,0,0.0,12631,False,False
24,2020-06-11,32,MA,Fortuna,2104206,city,66,424.38272,6,0,0,0.0,15552,False,False
24,2020-06-11,31,MA,Godofredo Viana,2104305,city,31,262.28953,0,2,0,0.0645,11819,False,False
24,2020-06-11,32,MA,Gonçalves Dias,2104404,city,35,195.16003,0,0,0,0.0,17934,False,False
24,2020-06-11,32,MA,Governador Archer,2104503,city,120,1107.01107,0,0,0,0.0,10840,False,False
24,2020-06-11,48,MA,Governador Edison Lobão,2104552,city,164,896.37079,0,1,0,0.0061,18296,False,False
24,2020-06-11,30,MA,Governador Eugênio Barros,2104602,city,29,172.33183,0,0,0,0.0,16828,False,False
24,2020-06-11,20,MA,Governador Luiz Rocha,2104628,city,11,140.89919,0,0,0,0.0,7807,False,False
24,2020-06-11,44,MA,Governador Newton Bello,2104651,city,154,1512.77014,0,3,0,0.0195,10180,False,False
24,2020-06-11,59,MA,Governador Nunes Freire,2104677,city,579,2263.75259,264,1,0,0.0017,25577,False,False
24,2020-06-11,28,MA,Graça Aranha,2104701,city,39,622.80422,9,0,0,0.0,6262,False,False
24,2020-06-11,40,MA,Grajaú,2104800,city,432,621.34135,37,3,-1,0.0069,69527,False,False
24,2020-06-11,43,MA,Guimarães,2104909,city,71,590.19119,0,2,0,0.0282,12030,False,False
24,2020-06-11,44,MA,Humberto de Campos,2105005,city,154,536.26772,0,1,-1,0.0065,28717,False,False
24,2020-06-11,65,MA,Icatu,2105104,city,82,302.43794,1,1,0,0.0122,27113,False,False
24,2020-06-11,41,MA,Igarapé do Meio,2105153,city,131,924.03188,-4,2,1,0.0153,14177,False,False
24,2020-06-11,26,MA,Igarapé Grande,2105203,city,316,2791.51943,5,0,0,0.0,11320,False,False
24,2020-06-11,72,MA,Imperatriz,2105302,city,2890,1117.20182,113,141,8,0.0488,258682,False,False
24,2020-06-11,27,MA,Itaipava do Grajaú,2105351,city,55,342.52974,4,0,0,0.0,16057,False,False
24,2020-06-11,57,MA,Itapecuru Mirim,2105401,city,332,486.78211,1,2,0,0.006,68203,False,False
24,2020-06-11,40,MA,Itinga do Maranhão,2105427,city,313,1203.84615,-20,7,0,0.0224,26000,False,False
24,2020-06-11,23,MA,Jatobá,2105450,city,15,147.73958,0,0,0,0.0,10153,False,False
24,2020-06-11,28,MA,Jenipapo dos Vieiras,2105476,city,77,466.24281,0,2,0,0.026,16515,False,False
24,2020-06-11,39,MA,João Lisboa,2105500,city,175,740.52133,9,2,0,0.0114,23632,False,False
24,2020-06-11,38,MA,Joselândia,2105609,city,97,599.95052,0,0,0,0.0,16168,False,False
24,2020-06-11,55,MA,Junco do Maranhão,2105658,city,64,1864.80186,0,0,0,0.0,3432,False,False
24,2020-06-11,19,MA,Lagoa do Mato,2105922,city,0,,0,0,0,0.0,11250,False,False
24,2020-06-11,27,MA,Lagoa Grande do Maranhão,2105963,city,41,359.83851,0,0,0,0.0,11394,False,False
24,2020-06-11,50,MA,Lago da Pedra,2105708,city,497,988.7399,28,28,-1,0.0563,50266,False,False
24,2020-06-11,26,MA,Lago do Junco,2105807,city,31,285.97786,2,0,0,0.0,10840,False,False
24,2020-06-11,38,MA,Lago dos Rodrigues,2105948,city,75,845.2609,0,1,0,0.0133,8873,False,False
24,2020-06-11,28,MA,Lago Verde,2105906,city,118,725.84118,6,1,0,0.0085,16257,False,False
24,2020-06-11,34,MA,Lajeado Novo,2105989,city,22,291.39073,2,0,0,0.0,7550,False,False
24,2020-06-11,44,MA,Lima Campos,2106003,city,413,3472.63096,0,3,0,0.0073,11893,False,False
24,2020-06-11,19,MA,Loreto,2106102,city,0,,0,0,0,0.0,12157,False,False
24,2020-06-11,38,MA,Luís Domingues,2106201,city,7,100.70493,0,1,0,0.1429,6951,False,False
24,2020-06-11,46,MA,Magalhães de Almeida,2106300,city,52,262.28185,0,1,0,0.0192,19826,False,False
24,2020-06-11,42,MA,Maracaçumé,2106326,city,255,1191.86726,0,1,0,0.0039,21395,False,False
24,2020-06-11,19,MA,Marajá do Sena,2106359,city,57,731.51951,0,0,0,0.0,7792,False,False
24,2020-06-11,35,MA,Maranhãozinho,2106375,city,213,1309.56041,25,1,0,0.0047,16265,False,False
24,2020-06-11,49,MA,Mata Roma,2106409,city,160,950.73979,0,5,0,0.0312,16829,False,False
24,2020-06-11,55,MA,Matinha,2106508,city,156,667.52246,0,1,0,0.0064,23370,False,False
24,2020-06-11,20,MA,Matões,2106607,city,28,82.88438,1,0,0,0.0,33782,False,False
24,2020-06-11,26,MA,Matões do Norte,2106631,city,19,113.46671,0,0,0,0.0,16745,False,False
24,2020-06-11,53,MA,Milagres do Maranhão,2106672,city,46,543.47826,0,0,0,0.0,8464,False,False
24,2020-06-11,33,MA,Mirador,2106706,city,62,295.02736,7,0,0,0.0,21015,False,False
24,2020-06-11,56,MA,Miranda do Norte,2106755,city,136,479.19383,1,0,-1,0.0,28381,False,False
24,2020-06-11,61,MA,Mirinzal,2106805,city,47,314.12913,0,7,1,0.1489,14962,False,False
24,2020-06-11,50,MA,Monção,2106904,city,131,391.81671,19,8,0,0.0611,33434,False,False
24,2020-06-11,38,MA,Montes Altos,2107001,city,75,818.77729,0,1,0,0.0133,9160,False,False
24,2020-06-11,56,MA,Morros,2107100,city,88,452.83796,1,2,0,0.0227,19433,False,False
24,2020-06-11,28,MA,Nina Rodrigues,2107209,city,47,325.1695,1,0,0,0.0,14454,False,False
24,2020-06-11,26,MA,Nova Colinas,2107258,city,2,37.1471,0,0,0,0.0,5384,False,False
24,2020-06-11,19,MA,Nova Iorque,2107308,city,4,85.41533,0,0,0,0.0,4683,False,False
24,2020-06-11,42,MA,Nova Olinda do Maranhão,2107357,city,175,836.20031,10,1,0,0.0057,20928,False,False
24,2020-06-11,47,MA,Olho d'Água das Cunhãs,2107407,city,247,1266.34196,-1,3,0,0.0121,19505,False,False
24,2020-06-11,45,MA,Olinda Nova do Maranhão,2107456,city,59,401.33324,0,4,0,0.0678,14701,False,False
24,2020-06-11,70,MA,Paço do Lumiar,2107506,city,419,342.88894,1,44,0,0.105,122197,False,False
24,2020-06-11,36,MA,Palmeirândia,2107605,city,28,141.97343,0,1,0,0.0357,19722,False,False
24,2020-06-11,33,MA,Paraibano,2107704,city,56,261.85355,11,0,0,0.0,21386,False,False
24,2020-06-11,24,MA,Parnarama,2107803,city,19,54.43034,0,1,0,0.0526,34907,False,False
24,2020-06-11,19,MA,Passagem Franca,2107902,city,44,231.3476,0,0,0,0.0,19019,False,False
24,2020-06-11,21,MA,Pastos Bons,2108009,city,20,102.71159,0,1,0,0.05,19472,False,False
24,2020-06-11,43,MA,Paulino Neves,2108058,city,83,517.61771,3,1,0,0.012,16035,False,False
24,2020-06-11,34,MA,Paulo Ramos,2108108,city,218,1036.12167,0,1,0,0.0046,21040,False,False
24,2020-06-11,51,MA,Pedreiras,2108207,city,748,1906.75266,46,13,1,0.0174,39229,False,False
24,2020-06-11,37,MA,Pedro do Rosário,2108256,city,74,294.3048,0,0,0,0.0,25144,False,False
24,2020-06-11,41,MA,Penalva,2108306,city,118,306.73252,1,3,0,0.0254,38470,False,False
24,2020-06-11,38,MA,Peri Mirim,2108405,city,106,740.32686,0,1,0,0.0094,14318,False,False
24,2020-06-11,45,MA,Peritoró,2108454,city,284,1224.34903,28,1,0,0.0035,23196,False,False
24,2020-06-11,41,MA,Pindaré-Mirim,2108504,city,59,179.1081,1,3,0,0.0508,32941,False,False
24,2020-06-11,45,MA,Pinheiro,2108603,city,349,418.53047,0,19,1,0.0544,83387,False,False
24,2020-06-11,37,MA,Pio XII,2108702,city,371,1726.78613,1,3,1,0.0081,21485,False,False
24,2020-06-11,41,MA,Pirapemas,2108801,city,210,1127.51678,1,1,0,0.0048,18625,False,False
24,2020-06-11,28,MA,Poção de Pedras,2108900,city,157,878.41996,0,0,0,0.0,17873,False,False
24,2020-06-11,44,MA,Porto Franco,2109007,city,95,397.73917,5,3,1,0.0316,23885,False,False
24,2020-06-11,37,MA,Porto Rico do Maranhão,2109056,city,37,619.24686,0,0,0,0.0,5975,False,False
24,2020-06-11,48,MA,Presidente Dutra,2109106,city,437,914.14944,83,2,0,0.0046,47804,False,False
24,2020-06-11,52,MA,Presidente Juscelino,2109205,city,20,157.05984,0,0,0,0.0,12734,False,False
24,2020-06-11,43,MA,Presidente Médici,2109239,city,29,413.39986,0,0,0,0.0,7015,False,False
24,2020-06-11,38,MA,Presidente Sarney,2109270,city,103,544.45502,0,5,0,0.0485,18918,False,False
24,2020-06-11,36,MA,Presidente Vargas,2109304,city,35,312.69543,0,0,0,0.0,11193,False,False
24,2020-06-11,28,MA,Primeira Cruz,2109403,city,27,176.29775,0,0,0,0.0,15315,False,False
24,2020-06-11,65,MA,Raposa,2109452,city,103,334.83957,3,8,0,0.0777,30761,False,False
24,2020-06-11,36,MA,Riachão,2109502,city,13,64.37237,0,0,0,0.0,20195,False,False
24,2020-06-11,34,MA,Ribamar Fiquene,2109551,city,102,1309.20293,1,2,0,0.0196,7791,False,False
24,2020-06-11,55,MA,Rosário,2109601,city,194,453.90735,4,6,0,0.0309,42740,False,False
24,2020-06-11,25,MA,Sambaíba,2109700,city,1,17.63357,0,0,0,0.0,5671,False,False
24,2020-06-11,29,MA,Santa Filomena do Maranhão,2109759,city,7,90.05532,0,0,0,0.0,7773,False,False
24,2020-06-11,40,MA,Santa Helena,2109809,city,789,1872.77474,0,2,0,0.0025,42130,False,False
24,2020-06-11,66,MA,Santa Inês,2109908,city,2780,3122.05202,86,23,0,0.0083,89044,False,False
24,2020-06-11,42,MA,Santa Luzia,2110005,city,196,269.72353,0,2,0,0.0102,72667,False,False
24,2020-06-11,39,MA,Santa Luzia do Paruá,2110039,city,137,542.48832,0,0,0,0.0,25254,False,False
24,2020-06-11,35,MA,Santana do Maranhão,2110237,city,48,358.58359,3,2,1,0.0417,13386,False,False
24,2020-06-11,39,MA,Santa Quitéria do Maranhão,2110104,city,256,998.36206,1,4,1,0.0156,25642,False,False
24,2020-06-11,61,MA,Santa Rita,2110203,city,161,425.30709,3,4,0,0.0248,37855,False,False
24,2020-06-11,28,MA,Santo Amaro do Maranhão,2110278,city,36,227.18667,0,0,0,0.0,15846,False,False
24,2020-06-11,35,MA,Santo Antônio dos Lopes,2110302,city,321,2209.52643,0,2,0,0.0062,14528,False,False
24,2020-06-11,66,MA,São Benedito do Rio Preto,2110401,city,235,1259.17591,26,3,1,0.0128,18663,False,False
24,2020-06-11,41,MA,São Bento,2110500,city,218,482.18354,0,2,0,0.0092,45211,False,False
24,2020-06-11,35,MA,São Bernardo,2110609,city,250,876.97758,28,5,0,0.02,28507,False,False
24,2020-06-11,27,MA,São Domingos do Azeitão,2110658,city,31,419.37229,0,0,0,0.0,7392,False,False
24,2020-06-11,35,MA,São Domingos do Maranhão,2110708,city,228,663.25343,3,2,2,0.0088,34376,False,False
24,2020-06-11,19,MA,São Félix de Balsas,2110807,city,0,,0,0,0,0.0,4585,False,False
24,2020-06-11,49,MA,São Francisco do Brejão,2110856,city,87,737.41312,12,0,0,0.0,11798,False,False
24,2020-06-11,41,MA,São Francisco do Maranhão,2110906,city,0,,0,0,0,0.0,12210,False,False
24,2020-06-11,49,MA,São João Batista,2111003,city,63,304.8633,0,4,0,0.0635,20665,False,False
24,2020-06-11,41,MA,São João do Carú,2111029,city,192,1214.5749,8,3,0,0.0156,15808,False,False
24,2020-06-11,21,MA,São João do Paraíso,2111052,city,35,313.14306,0,0,0,0.0,11177,False,False
24,2020-06-11,26,MA,São João do Soter,2111078,city,33,177.96473,14,1,0,0.0303,18543,False,False
24,2020-06-11,51,MA,São João dos Patos,2111102,city,70,269.96799,3,1,0,0.0143,25929,False,False
24,2020-06-11,70,MA,São José de Ribamar,2111201,city,805,453.04384,3,51,2,0.0634,177687,False,False
24,2020-06-11,28,MA,São José dos Basílios,2111250,city,6,78.52375,0,0,0,0.0,7641,False,False
24,2020-06-11,84,MA,São Luís,2111300,city,11597,1052.47013,312,599,11,0.0517,1101884,False,False
24,2020-06-11,44,MA,São Luís Gonzaga do Maranhão,2111409,city,18,95.46033,7,0,0,0.0,18856,False,False
24,2020-06-11,45,MA,São Mateus do Maranhão,2111508,city,448,1078.76424,3,15,2,0.0335,41529,False,False
24,2020-06-11,37,MA,São Pedro da Água Branca,2111532,city,153,1205.67376,1,0,0,0.0,12690,False,False
24,2020-06-11,35,MA,São Pedro dos Crentes,2111573,city,27,578.40617,6,0,0,0.0,4668,False,False
24,2020-06-11,31,MA,São Raimundo das Mangabeiras,2111607,city,72,381.59847,3,1,0,0.0139,18868,False,False
24,2020-06-11,26,MA,São Raimundo do Doca Bezerra,2111631,city,69,1317.54821,0,1,0,0.0145,5237,False,False
24,2020-06-11,19,MA,São Roberto,2111672,city,44,654.85935,0,0,0,0.0,6719,False,False
24,2020-06-11,42,MA,São Vicente Ferrer,2111706,city,73,328.13413,0,0,0,0.0,22247,False,False
24,2020-06-11,42,MA,Satubinha,2111722,city,63,452.78137,21,0,0,0.0,13914,False,False
24,2020-06-11,35,MA,Senador Alexandre Costa,2111748,city,44,394.93762,5,0,0,0.0,11141,False,False
24,2020-06-11,45,MA,Senador La Rocque,2111763,city,98,685.65032,2,1,0,0.0102,14293,False,False
24,2020-06-11,44,MA,Serrano do Maranhão,2111789,city,16,156.05189,0,0,0,0.0,10253,False,False
24,2020-06-11,41,MA,Sítio Novo,2111805,city,143,790.88546,4,0,-1,0.0,18081,False,False
24,2020-06-11,19,MA,Sucupira do Norte,2111904,city,9,84.61828,0,0,0,0.0,10636,False,False
24,2020-06-11,19,MA,Sucupira do Riachão,2111953,city,5,88.33922,0,0,0,0.0,5660,False,False
24,2020-06-11,24,MA,Tasso Fragoso,2112001,city,15,176.03568,0,0,0,0.0,8521,False,False
24,2020-06-11,35,MA,Timbiras,2112100,city,22,75.53907,0,3,0,0.1364,29124,False,False
24,2020-06-11,69,MA,Timon,2112209,city,736,435.2274,46,10,1,0.0136,169107,False,False
24,2020-06-11,57,MA,Trizidela do Vale,2112233,city,379,1722.8839,0,3,0,0.0079,21998,False,False
24,2020-06-11,25,MA,Tufilândia,2112274,city,14,239.72603,0,1,0,0.0714,5840,False,False
24,2020-06-11,56,MA,Tuntum,2112308,city,213,509.17958,26,1,0,0.0047,41832,False,False
24,2020-06-11,37,MA,Turiaçu,2112407,city,102,286.48466,0,0,0,0.0,35604,False,False
24,2020-06-11,36,MA,Turilândia,2112456,city,193,753.34713,0,1,0,0.0052,25619,False,False
24,2020-06-11,44,MA,Tutóia,2112506,city,461,783.21441,18,12,1,0.026,58860,False,False
24,2020-06-11,65,MA,Urbano Santos,2112605,city,839,2533.0596,152,3,1,0.0036,33122,False,False
24,2020-06-11,56,MA,Vargem Grande,2112704,city,320,566.27146,33,2,0,0.0063,56510,False,False
24,2020-06-11,63,MA,Viana,2112803,city,216,411.89146,3,3,-1,0.0139,52441,False,False
24,2020-06-11,33,MA,Vila Nova dos Martírios,2112852,city,66,492.83154,4,0,0,0.0,13392,False,False
24,2020-06-11,62,MA,Vitória do Mearim,2112902,city,142,433.40251,0,2,0,0.0141,32764,False,False
24,2020-06-11,53,MA,Vitorino Freire,2113009,city,158,501.22133,15,1,0,0.0063,31523,False,False
24,2020-06-11,61,MA,Zé Doca,2114007,city,1650,3190.62536,116,14,1,0.0085,51714,False,False
24,2020-06-10,71,MA,Açailândia,2100055,city,1878,1670.14985,40,30,11,0.016,112445,False,False
24,2020-06-10,23,MA,Afonso Cunha,2100105,city,29,444.51257,7,0,0,0.0,6524,False,False
24,2020-06-10,35,MA,Água Doce do Maranhão,2100154,city,67,532.97271,10,1,0,0.0149,12571,False,False
24,2020-06-10,54,MA,Alcântara,2100204,city,23,104.08653,0,4,1,0.1739,22097,False,False
24,2020-06-10,41,MA,Aldeias Altas,2100303,city,63,237.44912,23,0,0,0.0,26532,False,False
24,2020-06-10,60,MA,Altamira do Maranhão,2100402,city,2,24.6063,1,1,0,0.5,8128,False,False
24,2020-06-10,44,MA,Alto Alegre do Maranhão,2100436,city,196,724.50375,1,7,0,0.0357,27053,False,False
24,2020-06-10,48,MA,Alto Alegre do Pindaré,2100477,city,77,241.23563,0,0,0,0.0,31919,False,False
24,2020-06-10,28,MA,Alto Parnaíba,2100501,city,41,366.39857,6,0,0,0.0,11190,False,False
24,2020-06-10,37,MA,Amapá do Maranhão,2100550,city,3,43.09107,0,0,0,0.0,6962,False,False
24,2020-06-10,44,MA,Amarante do Maranhão,2100600,city,321,774.70737,35,1,0,0.0031,41435,False,False
24,2020-06-10,53,MA,Anajatuba,2100709,city,84,313.39775,0,4,0,0.0476,26803,False,False
24,2020-06-10,39,MA,Anapurus,2100808,city,365,2320.11187,19,2,0,0.0055,15732,False,False
24,2020-06-10,41,MA,Apicum-Açu,2100832,city,186,1078.94889,30,1,0,0.0054,17239,False,False
24,2020-06-10,43,MA,Araguanã,2100873,city,274,1776.22196,17,1,0,0.0036,15426,False,False
24,2020-06-10,34,MA,Araioses,2100907,city,200,430.66322,5,2,0,0.01,46440,False,False
24,2020-06-10,35,MA,Arame,2100956,city,128,391.42534,0,1,0,0.0078,32701,False,False
24,2020-06-10,54,MA,Arari,2101004,city,137,458.99223,1,2,0,0.0146,29848,False,False
24,2020-06-10,42,MA,Axixá,2101103,city,40,329.76092,2,1,0,0.025,12130,False,False
24,2020-06-10,56,MA,Bacabal,2101202,city,1102,1050.03383,27,11,-1,0.01,104949,False,False
24,2020-06-10,56,MA,Bacabeira,2101251,city,113,662.5623,0,1,-1,0.0088,17055,False,False
24,2020-06-10,30,MA,Bacuri,2101301,city,148,796.4697,0,1,0,0.0068,18582,False,False
24,2020-06-10,28,MA,Bacurituba,2101350,city,13,230.3331,5,0,0,0.0,5644,False,False
24,2020-06-10,52,MA,Balsas,2101400,city,360,379.39865,0,2,0,0.0056,94887,False,False
24,2020-06-10,34,MA,Barão de Grajaú,2101509,city,14,74.38895,7,0,0,0.0,18820,False,False
24,2020-06-10,38,MA,Barra do Corda,2101608,city,901,1021.40298,13,13,0,0.0144,88212,False,False
24,2020-06-10,55,MA,Barreirinhas,2101707,city,202,323.05527,3,11,1,0.0545,62528,False,False
24,2020-06-10,34,MA,Belágua,2101731,city,162,2168.96506,0,0,0,0.0,7469,False,False
24,2020-06-10,42,MA,Bela Vista do Maranhão,2101772,city,78,695.86939,0,1,0,0.0128,11209,False,False
24,2020-06-10,20,MA,Benedito Leite,2101806,city,10,177.55682,5,0,0,0.0,5632,False,False
24,2020-06-10,42,MA,Bequimão,2101905,city,139,653.19549,0,7,0,0.0504,21280,False,False
24,2020-06-10,28,MA,Bernardo do Mearim,2101939,city,37,612.27867,0,1,0,0.027,6043,False,False
24,2020-06-10,34,MA,Boa Vista do Gurupi,2101970,city,10,107.6774,0,2,0,0.2,9287,False,False
24,2020-06-10,45,MA,Bom Jardim,2102002,city,190,456.40163,40,2,0,0.0105,41630,False,False
24,2020-06-10,36,MA,Bom Jesus das Selvas,2102036,city,281,825.79053,0,0,0,0.0,34028,False,False
24,2020-06-10,41,MA,Bom Lugar,2102077,city,27,165.70517,0,0,0,0.0,16294,False,False
24,2020-06-10,46,MA,Brejo,2102101,city,141,387.39457,0,7,0,0.0496,36397,False,False
24,2020-06-10,24,MA,Brejo de Areia,2102150,city,19,206.79147,0,0,0,0.0,9188,False,False
24,2020-06-10,39,MA,Buriti,2102200,city,156,543.97099,63,0,0,0.0,28678,False,False
24,2020-06-10,33,MA,Buriti Bravo,2102309,city,7,29.30832,0,0,0,0.0,23884,False,False
24,2020-06-10,46,MA,Buriticupu,2102325,city,738,1019.92869,59,3,0,0.0041,72358,False,False
24,2020-06-10,40,MA,Buritirana,2102358,city,151,978.61309,0,3,0,0.0199,15430,False,False
24,2020-06-10,62,MA,Cachoeira Grande,2102374,city,34,360.5132,0,2,0,0.0588,9431,False,False
24,2020-06-10,66,MA,Cajapió,2102408,city,4,35.78778,0,1,0,0.25,11177,False,False
24,2020-06-10,39,MA,Cajari,2102507,city,112,577.9452,0,1,1,0.0089,19379,False,False
